match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,12.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,12.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,1,1,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,12.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,12.7,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,2,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,13.1,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,13.2,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,13.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,13.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,13.5,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,13.6,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,14.1,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,14.2,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,14.3,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,14.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,14.5,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,14.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,15.1,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,15.2,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,15.3,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,15.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,15.5,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,15.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,16.1,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,16.2,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,16.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,16.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,16.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,16.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,17.1,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,17.2,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,17.3,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,17.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,17.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,17.6,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,18.1,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,18.2,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,18.3,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,18.4,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,18.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,18.6,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,19.1,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,19.2,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,6,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,19.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,19.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,19.5,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,19.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,20.1,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,20.2,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,20.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,20.4,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,20.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AL Phehlukwayo,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,20.6,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,2,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,21.1,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,21.2,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,21.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,21.4,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,21.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,21.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AK Markram,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,22.1,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AL Phehlukwayo,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,22.2,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,22.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,2,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,22.4,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,AL Phehlukwayo,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,22.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,22.6,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,23.1,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,23.2,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,23.3,Afghanistan,South Africa,Azmatullah Omarzai,Rahmat Shah,L Ngidi,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,23.4,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,23.5,Afghanistan,South Africa,Rahmat Shah,Azmatullah Omarzai,L Ngidi,0,0,,,,,,caught,Rahmat Shah,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,23.6,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,24.1,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,24.2,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,24.3,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,AL Phehlukwayo,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,24.4,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,24.5,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,AL Phehlukwayo,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,24.6,Afghanistan,South Africa,Azmatullah Omarzai,Ikram Alikhil,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.1,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.2,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.3,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.4,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.5,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.6,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,0,1,1,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,25.7,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,L Ngidi,6,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,26.1,Afghanistan,South Africa,Azmatullah Omarzai,Ikram Alikhil,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,26.2,Afghanistan,South Africa,Azmatullah Omarzai,Ikram Alikhil,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,26.3,Afghanistan,South Africa,Azmatullah Omarzai,Ikram Alikhil,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,26.4,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,G Coetzee,0,4,,,4,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,26.5,Afghanistan,South Africa,Ikram Alikhil,Azmatullah Omarzai,G Coetzee,0,0,,,,,,caught,Ikram Alikhil,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,26.6,Afghanistan,South Africa,Mohammad Nabi,Azmatullah Omarzai,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.1,Afghanistan,South Africa,Mohammad Nabi,Azmatullah Omarzai,L Ngidi,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.2,Afghanistan,South Africa,Azmatullah Omarzai,Mohammad Nabi,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.3,Afghanistan,South Africa,Azmatullah Omarzai,Mohammad Nabi,L Ngidi,0,1,1,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.4,Afghanistan,South Africa,Azmatullah Omarzai,Mohammad Nabi,L Ngidi,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.5,Afghanistan,South Africa,Mohammad Nabi,Azmatullah Omarzai,L Ngidi,0,0,,,,,,caught,Mohammad Nabi,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.6,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,27.7,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.1,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.2,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.3,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.4,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.5,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.6,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,G Coetzee,0,1,1,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,28.7,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,29.1,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,L Ngidi,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,29.2,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,L Ngidi,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,29.3,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,L Ngidi,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,29.4,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,29.5,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,L Ngidi,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,29.6,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,L Ngidi,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.1,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.2,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.3,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.4,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.5,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.6,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,0,1,1,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,30.7,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,G Coetzee,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,31.1,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,31.2,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,31.3,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,31.4,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,31.5,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,4,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,31.6,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,32.1,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,32.2,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,32.3,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,2,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,32.4,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,32.5,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,32.6,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,33.1,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,33.2,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,K Rabada,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,33.3,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,33.4,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,33.5,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,K Rabada,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,33.6,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,K Rabada,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,34.1,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,34.2,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,34.3,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,KA Maharaj,1,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,34.4,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,34.5,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,34.6,Afghanistan,South Africa,Azmatullah Omarzai,Rashid Khan,KA Maharaj,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,35.1,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,35.2,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,AL Phehlukwayo,0,0,,,,,,,,,
1384433,2023/24,10-11-2023,"Narendra Modi Stadium, Ahmedabad",1,35.3,Afghanistan,South Africa,Rashid Khan,Azmatullah Omarzai,AL Phehlukwayo,1,0,,,,,,,,,
