Date,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,ILS,INR,,
19-08-2021,1.169590643,0.716691751,0.598014592,0.183718837,0.78394481,1.090750436,0.154095077,0.045864827,0.157269796,1.36761488,0.128356523,0.155889506,0.307597662,0.013444059,,
18-08-2021,1.172332943,0.725005438,0.599412576,0.18934732,0.792455821,1.092896175,0.154299557,0.046068301,0.157634226,1.376273053,0.128402671,0.15640396,0.309310238,0.013467433,,
17-08-2021,1.17674747,0.729128691,0.601648517,0.18959143,0.793021412,1.098418278,0.154332896,0.046252185,0.158232855,1.379120121,0.128315348,0.157082044,0.309731772,0.013457374,,
16-08-2021,1.177163037,0.733030347,0.60190201,0.189433405,0.796368559,1.094211621,0.154402001,0.046297154,0.158295474,1.386962552,0.128457102,0.157072175,0.310848617,0.013473802,,
15-08-2021,1.176470588,0.735023888,0.601539942,0.190956309,0.799041151,1.086484137,0.154320988,0.046344357,0.158195308,1.382552191,0.128476906,0.156902124,0.310935605,0.013465112,,
14-08-2021,1.176470588,0.735023888,0.601539942,0.190956309,0.799041151,1.086484137,0.154320988,0.046344357,0.158195308,1.382552191,0.128476906,0.156902124,0.310935605,0.013465112,,
13-08-2021,1.176470588,0.735023888,0.601539942,0.190956309,0.799041151,1.086484137,0.154320988,0.046344357,0.158195308,1.382552191,0.128476906,0.156902124,0.310935605,0.013465112,,
12-08-2021,1.173846696,0.735402265,0.600204069,0.191614931,0.798913478,1.084481076,0.154387698,0.046229307,0.15784323,1.385233412,0.128524792,0.15654597,0.310414403,0.013476145,,
11-08-2021,1.171783454,0.734322221,0.599125277,0.191743524,0.798403194,1.083188908,0.154192494,0.046124823,0.157557233,1.383508578,0.128504973,0.156333052,0.310867943,0.013444167,,
10-08-2021,1.172195522,0.734214391,0.599340725,0.19069049,0.79586152,1.08401084,0.154287654,0.046182337,0.157611865,1.386193513,0.128491764,0.15632572,0.309904549,0.013443733,,
09-08-2021,1.17605551,0.734969866,0.60132291,0.190508849,0.797511763,1.090393632,0.154363867,0.046319456,0.158142771,1.387732445,0.128506625,0.156823386,0.310723053,0.01346892,,
08-08-2021,1.180637544,0.739426205,0.603682463,0.191692066,0.799744082,1.100957833,0.154583398,0.046460413,0.158757878,1.391594768,0.128579327,0.157472875,0.310983953,0.01349382,,
07-08-2021,1.180637544,0.739426205,0.603682463,0.191692066,0.799744082,1.100957833,0.154583398,0.046460413,0.158757878,1.391594768,0.128579327,0.157472875,0.310983953,0.01349382,,
06-08-2021,1.180637544,0.739426205,0.603682463,0.191692066,0.799744082,1.100957833,0.154583398,0.046460413,0.158757878,1.391594768,0.128579327,0.157472875,0.310983953,0.01349382,,
05-08-2021,1.184974523,0.741070105,0.605877007,0.194057946,0.799744082,1.104118361,0.154791573,0.046625916,0.159347313,1.393145723,0.12858098,0.157982875,0.311555597,0.013492655,,
04-08-2021,1.186098921,0.741234897,0.606464916,0.192518722,0.797130331,1.105460977,0.154767616,0.046623524,0.159492177,1.392951665,0.128594208,0.158127767,0.31184707,0.013484922,,
03-08-2021,1.188495365,0.738825268,0.607681089,0.192340982,0.799041151,1.107174491,0.154717331,0.046626133,0.159795462,1.392369813,0.12858594,0.158456005,0.311032316,0.013472386,,
02-08-2021,1.188636634,0.736377025,0.607718019,0.193397412,0.80224629,1.104484206,0.154750851,0.046655718,0.159798015,1.389081817,0.128638872,0.158559016,0.310173697,0.013446318,,
01-08-2021,1.189060642,0.737082627,0.607976654,0.195848022,0.803923145,1.103996467,0.154753246,0.046629612,0.159869546,1.396648045,0.128619018,0.158541419,0.309635868,0.013452251,,
31-07-2021,1.189060642,0.737082627,0.607976654,0.195848022,0.803923145,1.103996467,0.154753246,0.046629612,0.159869546,1.396648045,0.128619018,0.158541419,0.309635868,0.013452251,,
30-07-2021,1.189060642,0.737082627,0.607976654,0.195848022,0.803923145,1.103996467,0.154753246,0.046629612,0.159869546,1.396648045,0.128619018,0.158541419,0.309635868,0.013452251,,
29-07-2021,1.187366421,0.739207569,0.607053967,0.196509983,0.801796023,1.100594321,0.154815537,0.046549734,0.159634756,1.395478649,0.128673632,0.158127767,0.3082234,0.013466417,,
28-07-2021,1.180637544,0.734214391,0.603682463,0.193775918,0.795608243,1.09301563,0.153893506,0.046076155,0.158752838,1.387539892,0.128504973,0.157287112,0.306739057,0.013442559,,
27-07-2021,1.181055864,0.736811082,0.603828271,0.192696792,0.79586152,1.092896175,0.153777545,0.045980183,0.158798215,1.38121547,0.128488462,0.157331655,0.307465256,0.013433728,,
26-07-2021,1.178689298,0.736214386,0.602663774,0.191515848,0.796178344,1.088731628,0.154228165,0.045990967,0.15848614,1.379120121,0.128600823,0.156648965,0.306259953,0.013435461,,
25-07-2021,1.17674747,0.73800738,0.601648517,0.19287147,0.795734861,1.085658452,0.154373398,0.045875348,0.158197811,1.375515818,0.128713381,0.156157282,0.305558102,0.013434107,,
24-07-2021,1.17674747,0.73800738,0.601648517,0.19287147,0.795734861,1.085658452,0.154373398,0.045875348,0.158197811,1.375515818,0.128713381,0.156157282,0.305558102,0.013434107,,
23-07-2021,1.17674747,0.73800738,0.601648517,0.19287147,0.795734861,1.085658452,0.154373398,0.045875348,0.158197811,1.375515818,0.128713381,0.156157282,0.305558102,0.013434107,,
22-07-2021,1.177440245,0.73784402,0.60204696,0.192942175,0.796749263,1.08731108,0.154624032,0.045926123,0.158305498,1.376273053,0.128680255,0.156333052,0.305651496,0.013432357,,
21-07-2021,1.177163037,0.731689471,0.60190201,0.190694127,0.788394828,1.085187195,0.154485486,0.045814397,0.158257897,1.363140676,0.128630599,0.156384393,0.30375748,0.013409355,,
20-07-2021,1.177440245,0.732171621,0.60204696,0.191051164,0.783821916,1.086484137,0.154313843,0.045920851,0.158305498,1.360544218,0.128647147,0.156560675,0.303398058,0.013392708,,
19-07-2021,1.176609013,0.733406674,0.601612321,0.193479733,0.782962731,1.085422772,0.154118826,0.04595187,0.158195308,1.369487812,0.128703442,0.156744726,0.303398058,0.013336196,,
18-07-2021,1.180219521,0.741949844,0.603427468,0.196220788,0.794407372,1.087429317,0.154530844,0.046213497,0.158669713,1.383700014,0.128724979,0.157428252,0.30421027,0.013406641,,
17-07-2021,1.180219521,0.741949844,0.603427468,0.196220788,0.794407372,1.087429317,0.154530844,0.046213497,0.158669713,1.383700014,0.128724979,0.157428252,0.30421027,0.013406641,,
16-07-2021,1.180219521,0.741949844,0.603427468,0.196220788,0.794407372,1.087429317,0.154530844,0.046213497,0.158669713,1.383700014,0.128724979,0.157428252,0.30421027,0.013406641,,
15-07-2021,1.180916391,0.743826242,0.603791813,0.196571788,0.797448166,1.090631476,0.154762826,0.046152284,0.158775523,1.386193513,0.128741551,0.157626771,0.306306858,0.013411549,,
14-07-2021,1.18119537,0.746770219,0.603937674,0.194946974,0.801796023,1.089680724,0.15487548,0.046057904,0.158815869,1.387154945,0.128753154,0.157644166,0.305436775,0.013424477,,
13-07-2021,1.184413123,0.747719456,0.60558348,0.193162063,0.801217851,1.090869423,0.154626423,0.046186176,0.159235669,1.385041551,0.128781342,0.15808777,0.304915234,0.013415202,,
12-07-2021,1.185255423,0.745990302,0.605987153,0.189857797,0.80012802,1.092179991,0.154421075,0.046075518,0.159354931,1.385041551,0.128753154,0.158135269,0.304525245,0.01340558,,
11-07-2021,1.185817621,0.747272456,0.606281072,0.190124912,0.800320128,1.092657343,0.154332896,0.045977223,0.159451487,1.382743363,0.128728293,0.158255393,0.304645849,0.013418424,,
10-07-2021,1.185817621,0.747272456,0.606281072,0.190124912,0.800320128,1.092657343,0.154332896,0.045977223,0.159451487,1.382743363,0.128728293,0.158255393,0.304645849,0.013418424,,
09-07-2021,1.185817621,0.747272456,0.606281072,0.190124912,0.800320128,1.092657343,0.154332896,0.045977223,0.159451487,1.382743363,0.128728293,0.158255393,0.304645849,0.013418424,,
08-07-2021,1.183852255,0.741894799,0.605290237,0.189519568,0.794849376,1.090988436,0.154076083,0.045717212,0.159184973,1.374381528,0.128720008,0.158022818,0.304924531,0.013360071,,
07-07-2021,1.183151917,0.753012048,0.604924082,0.193240449,0.804375804,1.083775875,0.154698184,0.046056419,0.159101395,1.383700014,0.128738237,0.158027813,0.306109955,0.013401305,,
06-07-2021,1.183852255,0.757231561,0.605290237,0.196344073,0.808603542,1.083071591,0.154655119,0.046224178,0.15919511,1.385425326,0.128754812,0.158145272,0.306344392,0.013419847,,
05-07-2021,1.18666192,0.75289866,0.606722485,0.197538668,0.808930594,1.085187195,0.154753246,0.046377027,0.159576166,1.385233412,0.128723322,0.158456005,0.30651341,0.013459548,,
04-07-2021,1.182312603,0.746602957,0.604521823,0.198969339,0.80554213,1.080263584,0.154359101,0.046172741,0.158997679,1.374759417,0.128738237,0.157878118,0.305436775,0.013388745,,
03-07-2021,1.182312603,0.746602957,0.604521823,0.198969339,0.80554213,1.080263584,0.154359101,0.046172741,0.158997679,1.374759417,0.128738237,0.157878118,0.305436775,0.013388745,,
02-07-2021,1.182312603,0.746602957,0.604521823,0.198969339,0.80554213,1.080263584,0.154359101,0.046172741,0.158997679,1.374759417,0.128738237,0.157878118,0.305436775,0.013388745,,
01-07-2021,1.18835413,0.750469043,0.607644164,0.201576327,0.808538163,1.081782778,0.154655119,0.046591158,0.159815892,1.381406272,0.128791294,0.158679784,0.306701426,0.013419306,,
30-06-2021,1.18835413,0.749625187,0.607644164,0.201251786,0.807232806,1.082368222,0.154856293,0.046625916,0.159813338,1.385041551,0.128763102,0.158636991,0.306579189,0.013455002,,
29-06-2021,1.188777936,0.751879699,0.607828835,0.202085523,0.808407437,1.084128361,0.154762826,0.046661596,0.159864435,1.383125864,0.128801247,0.158591706,0.306710833,0.013462429,,
28-06-2021,1.191043354,0.756029334,0.608976311,0.201320664,0.810898476,1.08577633,0.154832317,0.046707801,0.160148618,1.389660923,0.12881452,0.158876426,0.30669202,0.013458534,,
27-06-2021,1.195028681,0.759878419,0.61098552,0.203802963,0.813140348,1.090750436,0.154916268,0.046886722,0.160699364,1.390433815,0.128839415,0.15938541,0.307900733,0.013475055,,
26-06-2021,1.195028681,0.759878419,0.61098552,0.203802963,0.813140348,1.090750436,0.154916268,0.046886722,0.160699364,1.390433815,0.128839415,0.15938541,0.307900733,0.013475055,,
25-06-2021,1.195028681,0.759878419,0.61098552,0.203802963,0.813140348,1.090750436,0.154916268,0.046886722,0.160699364,1.390433815,0.128839415,0.15938541,0.307900733,0.013475055,,
24-06-2021,1.193602292,0.757575758,0.610277066,0.202163146,0.813206473,1.088376143,0.154626423,0.046949679,0.160511067,1.389854065,0.128794611,0.15916217,0.307701775,0.013486704,,
23-06-2021,1.195028681,0.758207597,0.611060189,0.201865235,0.814796708,1.090155892,0.154418691,0.047036467,0.16071486,1.398797035,0.12877305,0.159327003,0.307200786,0.013481468,,
22-06-2021,1.189343482,0.751936236,0.608124544,0.199290526,0.807689201,1.086956522,0.154440154,0.046582911,0.159951375,1.390047262,0.128771392,0.158619377,0.306597989,0.013458787,,
21-06-2021,1.189060642,0.751597144,0.607976654,0.197550375,0.805736846,1.085540599,0.154597737,0.046505571,0.159902779,1.387925052,0.128792952,0.158556502,0.306081846,0.013483994,,
20-06-2021,1.189767995,0.751540658,0.608346514,0.199716403,0.808211428,1.087429317,0.155286737,0.046624177,0.15999744,1.386962552,0.12879627,0.158672231,0.305857165,0.013515888,,
19-06-2021,1.189767995,0.751540658,0.608346514,0.199716403,0.808211428,1.087429317,0.155286737,0.046624177,0.15999744,1.386962552,0.12879627,0.158672231,0.305857165,0.013515888,,
18-06-2021,1.189767995,0.751540658,0.608346514,0.199716403,0.808211428,1.087429317,0.155286737,0.046624177,0.15999744,1.386962552,0.12879627,0.158672231,0.305857165,0.013515888,,
17-06-2021,1.193744777,0.757288906,0.610351563,0.198008039,0.811030008,1.092657343,0.155274681,0.046793477,0.160511067,1.395673412,0.128778025,0.159266102,0.306635594,0.013491035,,
16-06-2021,1.212415131,0.771307366,0.619885941,0.198550581,0.821220333,1.112718371,0.156274418,0.047597289,0.163031074,1.412628902,0.128832775,0.161697174,0.308746797,0.013640946,,
15-06-2021,1.210800339,0.769171602,0.619080047,0.197219209,0.820411847,1.110987668,0.15622803,0.04757555,0.16282402,1.405481377,0.128821158,0.161691945,0.30829942,0.013634659,,
14-06-2021,1.21124031,0.77166448,0.619271736,0.195840351,0.821895291,1.112347052,0.156281745,0.047643777,0.162882366,1.410039481,0.128839415,0.16173117,0.30816641,0.013654785,,
13-06-2021,1.212562144,0.772916989,0.619962802,0.196896905,0.825559316,1.114081996,0.156413746,0.047858797,0.163054998,1.414627246,0.12886764,0.161848963,0.307891253,0.013674073,,
12-06-2021,1.212562144,0.772916989,0.619962802,0.196896905,0.825559316,1.114081996,0.156413746,0.047858797,0.163054998,1.414627246,0.12886764,0.161848963,0.307891253,0.013674073,,
11-06-2021,1.212562144,0.772916989,0.619962802,0.196896905,0.825559316,1.114081996,0.156413746,0.047858797,0.163054998,1.414627246,0.12886764,0.161848963,0.307891253,0.013674073,,
10-06-2021,1.21743365,0.773874013,0.622471211,0.198168919,0.825968448,1.115946881,0.156421086,0.047946224,0.163708991,1.410835214,0.128870962,0.162353476,0.308470603,0.013682773,,
09-06-2021,1.219512195,0.775193798,0.623519142,0.1987953,0.827951648,1.11744329,0.156590094,0.048055437,0.163985504,1.41723356,0.128890894,0.162546122,0.308308926,0.013708414,,
08-06-2021,1.218175174,0.775013563,0.622858922,0.19872814,0.828363154,1.116196004,0.156303729,0.047971984,0.163816264,1.414827391,0.128874283,0.162480096,0.30835646,0.013721863,,
07-06-2021,1.216249088,0.775735009,0.621851875,0.198113955,0.828431779,1.112347052,0.156333052,0.047881942,0.163534972,1.417032733,0.128895878,0.162148139,0.307730182,0.013737641,,
06-06-2021,1.211680601,0.766694779,0.619540301,0.195832681,0.825423029,1.106439478,0.156011108,0.047609072,0.16293279,1.414027149,0.128904186,0.161485668,0.307068722,0.013697692,,
05-06-2021,1.211680601,0.766694779,0.619540301,0.195832681,0.825423029,1.106439478,0.156011108,0.047609072,0.16293279,1.414027149,0.128904186,0.161485668,0.307068722,0.013697692,,
04-06-2021,1.211680601,0.766694779,0.619540301,0.195832681,0.825423029,1.106439478,0.156011108,0.047609072,0.16293279,1.414027149,0.128904186,0.161485668,0.307068722,0.013697692,,
03-06-2021,1.218769043,0.771724031,0.623130608,0.196900782,0.828500414,1.111852346,0.156423532,0.047889739,0.163880695,1.417836382,0.128894217,0.162464258,0.307768066,0.013712436,,
02-06-2021,1.218620522,0.773395205,0.62305296,0.193764653,0.828706389,1.109631602,0.15660726,0.047853988,0.163867268,1.414827391,0.128877605,0.162387749,0.30734241,0.013679385,,
01-06-2021,1.222493888,0.774053719,0.625078135,0.192230061,0.831186103,1.112718371,0.156644058,0.048012752,0.164389867,1.416831964,0.128884249,0.162816067,0.308489635,0.013718155,,
31-05-2021,1.220107369,0.773455024,0.623830318,0.191032915,0.828500414,1.110987668,0.156983407,0.047933583,0.164068909,1.418439716,0.128852696,0.162546122,0.308043003,0.013779989,,
30-05-2021,1.214181642,0.768698593,0.620809536,0.190182766,0.825354903,1.107787748,0.156828304,0.04770742,0.163273303,1.415828968,0.128832775,0.161506533,0.307531445,0.013784263,,
29-05-2021,1.214181642,0.768698593,0.620809536,0.190182766,0.825354903,1.107787748,0.156828304,0.04770742,0.163273303,1.415828968,0.128832775,0.161506533,0.307531445,0.013784263,,
28-05-2021,1.214181642,0.768698593,0.620809536,0.190182766,0.825354903,1.107787748,0.156828304,0.04770742,0.163273303,1.415828968,0.128832775,0.161506533,0.307531445,0.013784263,,
27-05-2021,1.21980971,0.774353415,0.623674691,0.188579618,0.827198279,1.112223334,0.156769298,0.047949902,0.164033922,1.41723356,0.128834435,0.162271805,0.307881773,0.013773251,,
26-05-2021,1.222942399,0.777302759,0.625273557,0.188121978,0.827198279,1.115946881,0.156482278,0.048049202,0.164457455,1.416631251,0.128832775,0.162781612,0.307701775,0.01374493,,
25-05-2021,1.226391955,0.776940409,0.627077193,0.188764724,0.830978893,1.11719361,0.156110964,0.048194397,0.16492669,1.416631251,0.128827796,0.163259975,0.308661028,0.013743324,,
24-05-2021,1.221150324,0.77273781,0.624414611,0.187017262,0.828981182,1.114578689,0.15559359,0.048033277,0.164219792,1.413227812,0.12877305,0.16273393,0.306899092,0.013713377,,
23-05-2021,1.218769043,0.776397516,0.62316944,0.188586731,0.830220008,1.112966055,0.155472637,0.047886299,0.163902183,1.419446416,0.128784659,0.162284972,0.307323519,0.013724914,,
22-05-2021,1.218769043,0.776397516,0.62316944,0.188586731,0.830220008,1.112966055,0.155472637,0.047886299,0.163902183,1.419446416,0.128784659,0.162284972,0.307323519,0.013724914,,
21-05-2021,1.218769043,0.776397516,0.62316944,0.188586731,0.830220008,1.112966055,0.155472637,0.047886299,0.163902183,1.419446416,0.128784659,0.162284972,0.307323519,0.013724914,,
20-05-2021,1.220256254,0.775494378,0.623947089,0.188996617,0.825763832,1.110247585,0.155327742,0.047819205,0.164098525,1.412429379,0.128824477,0.162501219,0.306231817,0.013686163,,
19-05-2021,1.221150324,0.774653343,0.624414611,0.189275642,0.828088771,1.1093854,0.155380838,0.047993626,0.164227883,1.416229996,0.128792952,0.162609558,0.306541598,0.01367082,,
18-05-2021,1.222195062,0.780883961,0.624921885,0.190715948,0.831808351,1.114827202,0.155692911,0.048066986,0.164354743,1.421262081,0.128771392,0.162517064,0.30549276,0.013697035,,
